filename,File Name,TP,TN,FP,FN,Precision,Recall,F1,Sensitivity,Specificity,Gmean
10,Artificial_jitter_3_jittersudden_aobhs_uob.csv,29412,51977,18124,487,0.6187,0.9837,0.7597,0.9837,0.7415,0.854
10,Artificial_jitter_4_jitterincremental_aobhs_uob.csv,38966,44638,15758,638,0.712,0.9839,0.8262,0.9839,0.7391,0.8527
10,Artificial_jitter_4_jitterperiodic_aobhs_uob.csv,38985,44607,15789,619,0.7117,0.9844,0.8261,0.9844,0.7386,0.8527
10,Artificial_jitter_4_jittersudden_aobhs_uob.csv,38968,44577,15819,636,0.7113,0.9839,0.8257,0.9839,0.7381,0.8522
10,Artificial_minority-share_1_minority-shareincremental_aobhs_uob.csv,4488,86003,9144,365,0.3292,0.9248,0.4856,0.9248,0.9039,0.9143
10,Artificial_minority-share_1_minority-shareperiodic_aobhs_uob.csv,398,89223,10282,97,0.0373,0.804,0.0712,0.804,0.8967,0.8491
10,Artificial_minority-share_1_minority-sharesudden_aobhs_uob.csv,4519,86251,8887,343,0.3371,0.9295,0.4947,0.9295,0.9066,0.9179
10,Artificial_minority-share_2_minority-shareincremental_aobhs_uob.csv,9612,81232,8887,269,0.5196,0.9728,0.6774,0.9728,0.9014,0.9364
10,Artificial_minority-share_2_minority-shareperiodic_aobhs_uob.csv,932,88324,10651,93,0.0805,0.9093,0.1478,0.9093,0.8924,0.9008
10,Artificial_minority-share_2_minority-sharesudden_aobhs_uob.csv,9622,80000,10092,286,0.4881,0.9711,0.6497,0.9711,0.888,0.9286
10,Artificial_minority-share_3_minority-shareincremental_aobhs_uob.csv,14703,75889,9061,347,0.6187,0.9769,0.7576,0.9769,0.8933,0.9342
10,Artificial_minority-share_3_minority-shareperiodic_aobhs_uob.csv,1447,87404,11013,136,0.1161,0.9141,0.2061,0.9141,0.8881,0.901
10,Artificial_minority-share_3_minority-sharesudden_aobhs_uob.csv,14808,76538,8448,206,0.6367,0.9863,0.7739,0.9863,0.9006,0.9425
10,Artificial_minority-share_4_minority-shareincremental_aobhs_uob.csv,19728,72258,7711,303,0.719,0.9849,0.8312,0.9849,0.9036,0.9433
10,Artificial_minority-share_4_minority-shareperiodic_aobhs_uob.csv,1926,87116,10822,136,0.1511,0.934,0.2601,0.934,0.8895,0.9115
10,Artificial_minority-share_4_minority-sharesudden_aobhs_uob.csv,19648,71873,8067,412,0.7089,0.9795,0.8225,0.9795,0.8991,0.9384
10,Artificial_shapeshift_1_shapeshiftincremental_aobhs_uob.csv,9115,72603,17518,764,0.3422,0.9227,0.4993,0.9227,0.8056,0.8622
10,Artificial_shapeshift_1_shapeshiftperiodic_aobhs_uob.csv,9246,72292,17844,618,0.3413,0.9373,0.5004,0.9373,0.802,0.8671
10,Artificial_shapeshift_1_shapeshiftsudden_aobhs_uob.csv,9016,71789,18345,850,0.3295,0.9138,0.4844,0.9138,0.7965,0.8531
10,Artificial_shapeshift_2_shapeshiftincremental_aobhs_uob.csv,19464,60992,19062,482,0.5052,0.9758,0.6658,0.9758,0.7619,0.8622
10,Artificial_shapeshift_2_shapeshiftperiodic_aobhs_uob.csv,19480,60485,19698,337,0.4972,0.983,0.6604,0.983,0.7543,0.8611
10,Artificial_shapeshift_2_shapeshiftsudden_aobhs_uob.csv,19520,61202,18822,456,0.5091,0.9772,0.6694,0.9772,0.7648,0.8645
10,Artificial_shapeshift_3_shapeshiftincremental_aobhs_uob.csv,29268,52935,17352,445,0.6278,0.985,0.7669,0.985,0.7531,0.8613
10,Artificial_shapeshift_3_shapeshiftperiodic_aobhs_uob.csv,29558,53551,16541,350,0.6412,0.9883,0.7778,0.9883,0.764,0.8689
10,Artificial_shapeshift_3_shapeshiftsudden_aobhs_uob.csv,29240,51889,18368,503,0.6142,0.9831,0.756,0.9831,0.7386,0.8521
10,Artificial_shapeshift_4_shapeshiftincremental_aobhs_uob.csv,39480,44614,15368,538,0.7198,0.9866,0.8323,0.9866,0.7438,0.8566
10,Artificial_shapeshift_4_shapeshiftperiodic_aobhs_uob.csv,39519,44652,15360,469,0.7201,0.9883,0.8331,0.9883,0.7441,0.8575
10,Artificial_shapeshift_4_shapeshiftsudden_aobhs_uob.csv,39409,44583,15399,609,0.719,0.9848,0.8312,0.9848,0.7433,0.8555
10,Artificial_splitting-clusters_1_splitting-clustersincremental_aobhs_uob.csv,9218,78082,12043,657,0.4336,0.9335,0.5921,0.9335,0.8664,0.8993
10,Artificial_splitting-clusters_1_splitting-clustersperiodic_aobhs_uob.csv,9391,82087,7988,534,0.5404,0.9462,0.6879,0.9462,0.9113,0.9286
10,Artificial_splitting-clusters_1_splitting-clusterssudden_aobhs_uob.csv,9352,76494,13625,529,0.407,0.9465,0.5692,0.9465,0.8488,0.8963
10,Artificial_splitting-clusters_2_splitting-clustersincremental_aobhs_uob.csv,19397,66930,13056,617,0.5977,0.9692,0.7394,0.9692,0.8368,0.9005
10,Artificial_splitting-clusters_2_splitting-clustersperiodic_aobhs_uob.csv,19521,71334,8656,489,0.6928,0.9756,0.8102,0.9756,0.8918,0.9327
10,Artificial_splitting-clusters_2_splitting-clusterssudden_aobhs_uob.csv,19488,66028,13998,486,0.582,0.9757,0.7291,0.9757,0.8251,0.8972
10,Artificial_splitting-clusters_3_splitting-clustersincremental_aobhs_uob.csv,29460,57864,12134,542,0.7083,0.9819,0.823,0.9819,0.8267,0.901
10,Artificial_splitting-clusters_3_splitting-clustersperiodic_aobhs_uob.csv,29430,62079,8007,484,0.7861,0.9838,0.8739,0.9838,0.8858,0.9335
10,Artificial_splitting-clusters_3_splitting-clusterssudden_aobhs_uob.csv,29543,57061,12945,451,0.6953,0.985,0.8152,0.985,0.8151,0.896
10,Artificial_splitting-clusters_4_splitting-clustersincremental_aobhs_uob.csv,39263,49383,10635,719,0.7869,0.982,0.8737,0.982,0.8228,0.8989
10,Artificial_splitting-clusters_4_splitting-clustersperiodic_aobhs_uob.csv,39428,53241,6773,558,0.8534,0.986,0.9149,0.986,0.8871,0.9353
10,Artificial_splitting-clusters_4_splitting-clusterssudden_aobhs_uob.csv,39474,49340,10674,512,0.7872,0.9872,0.8759,0.9872,0.8221,0.9009
10,Real_amazon_aobhs_uob.csv,670,3188,3691,451,0.1536,0.5977,0.2444,0.5977,0.4634,0.5263
10,Real_Elec_aobhs_uob.csv,16309,22992,3083,2928,0.841,0.8478,0.8444,0.8478,0.8818,0.8646
10,Real_kaggle_aobhs_uob.csv,412,283705,610,80,0.4031,0.8374,0.5443,0.8374,0.9979,0.9141
10,Real_pakdd_aobhs_uob.csv,6123,21245,18879,3750,0.2449,0.6202,0.3511,0.6202,0.5295,0.573
10,Real_tripadvisor_aobhs_uob.csv,3934,12245,2848,1464,0.5801,0.7288,0.646,0.7288,0.8113,0.7689
10,Real_twitter_aobhs_uob.csv,764,5735,1927,664,0.2839,0.535,0.371,0.535,0.7485,0.6328
2,Artificial_appearing-clusters_1_appearing-clustersincremental_aobhs_uob.csv,9433,77628,12537,402,0.4294,0.9591,0.5932,0.9591,0.861,0.9087
2,Artificial_appearing-clusters_1_appearing-clustersperiodic_aobhs_uob.csv,9875,83241,6849,35,0.5905,0.9965,0.7415,0.9965,0.924,0.9595
2,Artificial_appearing-clusters_1_appearing-clusterssudden_aobhs_uob.csv,9454,77056,13118,372,0.4188,0.9621,0.5836,0.9621,0.8545,0.9067
2,Artificial_appearing-clusters_2_appearing-clustersincremental_aobhs_uob.csv,19719,67982,12029,270,0.6211,0.9865,0.7623,0.9865,0.8497,0.9155
2,Artificial_appearing-clusters_2_appearing-clustersperiodic_aobhs_uob.csv,20090,73539,6358,13,0.7596,0.9994,0.8631,0.9994,0.9204,0.9591
2,Artificial_appearing-clusters_2_appearing-clusterssudden_aobhs_uob.csv,19665,66931,13100,304,0.6002,0.9848,0.7458,0.9848,0.8363,0.9075
2,Artificial_appearing-clusters_3_appearing-clustersincremental_aobhs_uob.csv,29711,58747,11244,298,0.7255,0.9901,0.8374,0.9901,0.8394,0.9116
2,Artificial_appearing-clusters_3_appearing-clustersperiodic_aobhs_uob.csv,30089,64456,5423,32,0.8473,0.9989,0.9169,0.9989,0.9224,0.9599
2,Artificial_appearing-clusters_3_appearing-clusterssudden_aobhs_uob.csv,29781,57930,12024,265,0.7124,0.9912,0.829,0.9912,0.8281,0.906
2,Artificial_appearing-clusters_4_appearing-clustersincremental_aobhs_uob.csv,39598,50353,9666,383,0.8038,0.9904,0.8874,0.9904,0.839,0.9115
2,Artificial_appearing-clusters_4_appearing-clustersperiodic_aobhs_uob.csv,39951,55217,4816,16,0.8924,0.9996,0.943,0.9996,0.9198,0.9589
2,Artificial_appearing-clusters_4_appearing-clusterssudden_aobhs_uob.csv,39499,49726,10320,455,0.7929,0.9886,0.88,0.9886,0.8281,0.9048
2,Artificial_appearing-minority_1_appearing-minorityincremental_aobhs_uob.csv,4492,86716,8414,378,0.3481,0.9224,0.5054,0.9224,0.9116,0.917
2,Artificial_appearing-minority_1_appearing-minorityperiodic_aobhs_uob.csv,431,89516,9984,69,0.0414,0.862,0.079,0.862,0.8997,0.8806
2,Artificial_appearing-minority_1_appearing-minoritysudden_aobhs_uob.csv,4550,85413,9685,352,0.3196,0.9282,0.4755,0.9282,0.8982,0.9131
2,Artificial_appearing-minority_2_appearing-minorityincremental_aobhs_uob.csv,9526,81906,8229,339,0.5365,0.9656,0.6898,0.9656,0.9087,0.9367
2,Artificial_appearing-minority_2_appearing-minorityperiodic_aobhs_uob.csv,966,89256,9673,105,0.0908,0.902,0.165,0.902,0.9022,0.9021
2,Artificial_appearing-minority_2_appearing-minoritysudden_aobhs_uob.csv,9620,80156,9913,311,0.4925,0.9687,0.653,0.9687,0.8899,0.9285
2,Artificial_appearing-minority_3_appearing-minorityincremental_aobhs_uob.csv,14591,77255,7727,427,0.6538,0.9716,0.7816,0.9716,0.9091,0.9398
2,Artificial_appearing-minority_3_appearing-minorityperiodic_aobhs_uob.csv,1342,87535,10993,130,0.1088,0.9117,0.1944,0.9117,0.8884,0.9
2,Artificial_appearing-minority_3_appearing-minoritysudden_aobhs_uob.csv,14682,75532,9419,367,0.6092,0.9756,0.75,0.9756,0.8891,0.9314
2,Artificial_appearing-minority_4_appearing-minorityincremental_aobhs_uob.csv,19589,73790,6245,376,0.7583,0.9812,0.8554,0.9812,0.922,0.9511
2,Artificial_appearing-minority_4_appearing-minorityperiodic_aobhs_uob.csv,1859,87568,10435,138,0.1512,0.9309,0.2602,0.9309,0.8935,0.912
2,Artificial_appearing-minority_4_appearing-minoritysudden_aobhs_uob.csv,19636,71841,8103,420,0.7079,0.9791,0.8217,0.9791,0.8986,0.938
2,Artificial_borderline_1_borderlineincremental_aobhs_uob.csv,9538,72416,17597,449,0.3515,0.955,0.5139,0.955,0.8045,0.8765
2,Artificial_borderline_1_borderlineperiodic_aobhs_uob.csv,9782,73375,16507,336,0.3721,0.9668,0.5374,0.9668,0.8163,0.8884
2,Artificial_borderline_1_borderlinesudden_aobhs_uob.csv,9514,71623,18410,453,0.3407,0.9546,0.5022,0.9546,0.7955,0.8714
2,Artificial_borderline_2_borderlineincremental_aobhs_uob.csv,19691,60030,19889,390,0.4975,0.9806,0.6601,0.9806,0.7511,0.8582
2,Artificial_borderline_2_borderlineperiodic_aobhs_uob.csv,19716,61297,18709,278,0.5131,0.9861,0.675,0.9861,0.7662,0.8692
2,Artificial_borderline_2_borderlinesudden_aobhs_uob.csv,19518,60296,19740,446,0.4972,0.9777,0.6591,0.9777,0.7534,0.8582
2,Artificial_borderline_3_borderlineincremental_aobhs_uob.csv,29645,51848,18142,365,0.6204,0.9878,0.7621,0.9878,0.7408,0.8554
2,Artificial_borderline_3_borderlineperiodic_aobhs_uob.csv,29689,53151,16906,254,0.6372,0.9915,0.7758,0.9915,0.7587,0.8673
2,Artificial_borderline_3_borderlinesudden_aobhs_uob.csv,29519,51871,18210,400,0.6185,0.9866,0.7603,0.9866,0.7402,0.8546
2,Artificial_borderline_4_borderlineincremental_aobhs_uob.csv,39512,45997,14113,378,0.7368,0.9905,0.845,0.9905,0.7652,0.8706
2,Artificial_borderline_4_borderlineperiodic_aobhs_uob.csv,39566,45952,14130,352,0.7369,0.9912,0.8453,0.9912,0.7648,0.8707
2,Artificial_borderline_4_borderlinesudden_aobhs_uob.csv,39563,45228,14776,433,0.7281,0.9892,0.8388,0.9892,0.7537,0.8635
2,Artificial_clusters-movement_1_clusters-movementincremental_aobhs_uob.csv,7742,71892,18174,2192,0.2987,0.7793,0.4319,0.7793,0.7982,0.7887
2,Artificial_clusters-movement_1_clusters-movementperiodic_aobhs_uob.csv,8949,72022,18108,921,0.3307,0.9067,0.4847,0.9067,0.7991,0.8512
2,Artificial_clusters-movement_1_clusters-movementsudden_aobhs_uob.csv,7467,71214,18843,2476,0.2838,0.751,0.4119,0.751,0.7908,0.7706
2,Artificial_clusters-movement_2_clusters-movementincremental_aobhs_uob.csv,18039,56984,22976,2001,0.4398,0.9001,0.5909,0.9001,0.7127,0.8009
2,Artificial_clusters-movement_2_clusters-movementperiodic_aobhs_uob.csv,19134,60568,19427,871,0.4962,0.9565,0.6534,0.9565,0.7571,0.851
2,Artificial_clusters-movement_2_clusters-movementsudden_aobhs_uob.csv,17495,55242,24755,2508,0.4141,0.8746,0.5621,0.8746,0.6906,0.7772
2,Artificial_clusters-movement_3_clusters-movementincremental_aobhs_uob.csv,27666,47804,22221,2309,0.5546,0.923,0.6928,0.923,0.6827,0.7938
2,Artificial_clusters-movement_3_clusters-movementperiodic_aobhs_uob.csv,29078,52279,17713,930,0.6214,0.969,0.7572,0.969,0.7469,0.8508
2,Artificial_clusters-movement_3_clusters-movementsudden_aobhs_uob.csv,27231,44658,25384,2727,0.5176,0.909,0.6596,0.909,0.6376,0.7613
2,Artificial_clusters-movement_4_clusters-movementincremental_aobhs_uob.csv,36447,39451,20575,3527,0.6392,0.9118,0.7515,0.9118,0.6572,0.7741
2,Artificial_clusters-movement_4_clusters-movementperiodic_aobhs_uob.csv,38888,44963,15120,1029,0.72,0.9742,0.8281,0.9742,0.7483,0.8538
2,Artificial_clusters-movement_4_clusters-movementsudden_aobhs_uob.csv,36392,38464,21593,3551,0.6276,0.9111,0.7432,0.9111,0.6405,0.7639
2,Artificial_disappearing-minority_1_disappearing-minorityincremental_aobhs_uob.csv,4683,76383,18601,333,0.2011,0.9336,0.331,0.9336,0.8042,0.8665
2,Artificial_disappearing-minority_1_disappearing-minorityperiodic_aobhs_uob.csv,8679,72868,17779,674,0.328,0.9279,0.4847,0.9279,0.8039,0.8637
2,Artificial_disappearing-minority_1_disappearing-minoritysudden_aobhs_uob.csv,4705,72466,22516,313,0.1728,0.9376,0.2919,0.9376,0.7629,0.8458
2,Artificial_disappearing-minority_2_disappearing-minorityincremental_aobhs_uob.csv,9750,73077,16878,295,0.3662,0.9706,0.5317,0.9706,0.8124,0.888
2,Artificial_disappearing-minority_2_disappearing-minorityperiodic_aobhs_uob.csv,18427,62133,18850,590,0.4943,0.969,0.6547,0.969,0.7672,0.8622
2,Artificial_disappearing-minority_2_disappearing-minoritysudden_aobhs_uob.csv,9642,65321,24637,400,0.2813,0.9602,0.4351,0.9602,0.7261,0.835
2,Artificial_disappearing-minority_3_disappearing-minorityincremental_aobhs_uob.csv,14660,69229,15828,283,0.4808,0.9811,0.6454,0.9811,0.8139,0.8936
2,Artificial_disappearing-minority_3_disappearing-minorityperiodic_aobhs_uob.csv,27939,54318,17194,549,0.619,0.9807,0.759,0.9807,0.7596,0.8631
2,Artificial_disappearing-minority_3_disappearing-minoritysudden_aobhs_uob.csv,14702,59160,25842,296,0.3626,0.9803,0.5294,0.9803,0.696,0.826
2,Artificial_disappearing-minority_4_disappearing-minorityincremental_aobhs_uob.csv,19610,63908,16129,353,0.5487,0.9823,0.7041,0.9823,0.7985,0.8856
2,Artificial_disappearing-minority_4_disappearing-minorityperiodic_aobhs_uob.csv,37039,46179,15986,796,0.6985,0.979,0.8153,0.979,0.7428,0.8528
2,Artificial_disappearing-minority_4_disappearing-minoritysudden_aobhs_uob.csv,19600,55479,24556,365,0.4439,0.9817,0.6113,0.9817,0.6932,0.8249
2,Artificial_jitter_1_jitterincremental_aobhs_uob.csv,9238,70845,19216,701,0.3247,0.9295,0.4812,0.9295,0.7866,0.8551
2,Artificial_jitter_1_jitterperiodic_aobhs_uob.csv,9384,71269,18792,555,0.333,0.9442,0.4924,0.9442,0.7913,0.8644
2,Artificial_jitter_1_jittersudden_aobhs_uob.csv,9347,71314,18747,592,0.3327,0.9404,0.4915,0.9404,0.7918,0.8629
2,Artificial_jitter_2_jitterincremental_aobhs_uob.csv,19520,60722,19316,442,0.5026,0.9779,0.664,0.9779,0.7587,0.8613
2,Artificial_jitter_2_jitterperiodic_aobhs_uob.csv,19466,59932,20106,496,0.4919,0.9752,0.6539,0.9752,0.7488,0.8545
2,Artificial_jitter_2_jittersudden_aobhs_uob.csv,19427,59818,20220,535,0.49,0.9732,0.6518,0.9732,0.7474,0.8528
2,Artificial_jitter_3_jitterincremental_aobhs_uob.csv,29311,51743,18358,588,0.6149,0.9803,0.7557,0.9803,0.7381,0.8506
2,Artificial_jitter_3_jitterperiodic_aobhs_uob.csv,29324,51741,18360,575,0.615,0.9808,0.7559,0.9808,0.7381,0.8508
2,Artificial_jitter_3_jittersudden_aobhs_uob.csv,29310,51470,18631,589,0.6114,0.9803,0.7531,0.9803,0.7342,0.8484
2,Artificial_jitter_4_jitterincremental_aobhs_uob.csv,38979,44999,15397,625,0.7168,0.9842,0.8295,0.9842,0.7451,0.8563
2,Artificial_jitter_4_jitterperiodic_aobhs_uob.csv,38921,44758,15638,683,0.7134,0.9828,0.8267,0.9828,0.7411,0.8534
2,Artificial_jitter_4_jittersudden_aobhs_uob.csv,38912,44401,15995,692,0.7087,0.9825,0.8234,0.9825,0.7352,0.8499
2,Artificial_minority-share_1_minority-shareincremental_aobhs_uob.csv,4466,86007,9140,387,0.3282,0.9203,0.4839,0.9203,0.9039,0.9121
2,Artificial_minority-share_1_minority-shareperiodic_aobhs_uob.csv,414,87653,11852,81,0.0338,0.8364,0.0649,0.8364,0.8809,0.8583
2,Artificial_minority-share_1_minority-sharesudden_aobhs_uob.csv,4464,85606,9532,398,0.3189,0.9181,0.4734,0.9181,0.8998,0.9089
2,Artificial_minority-share_2_minority-shareincremental_aobhs_uob.csv,9625,80818,9301,256,0.5086,0.9741,0.6682,0.9741,0.8968,0.9346
2,Artificial_minority-share_2_minority-shareperiodic_aobhs_uob.csv,914,88878,10097,111,0.083,0.8917,0.1519,0.8917,0.898,0.8948
2,Artificial_minority-share_2_minority-sharesudden_aobhs_uob.csv,9618,80194,9898,290,0.4928,0.9707,0.6538,0.9707,0.8901,0.9296
2,Artificial_minority-share_3_minority-shareincremental_aobhs_uob.csv,14739,75240,9710,311,0.6028,0.9793,0.7463,0.9793,0.8857,0.9313
2,Artificial_minority-share_3_minority-shareperiodic_aobhs_uob.csv,1449,84062,14355,134,0.0917,0.9154,0.1667,0.9154,0.8541,0.8842
2,Artificial_minority-share_3_minority-sharesudden_aobhs_uob.csv,14731,76166,8820,283,0.6255,0.9812,0.764,0.9812,0.8962,0.9377
2,Artificial_minority-share_4_minority-shareincremental_aobhs_uob.csv,19565,71618,8351,466,0.7009,0.9767,0.8161,0.9767,0.8956,0.9353
2,Artificial_minority-share_4_minority-shareperiodic_aobhs_uob.csv,1965,87151,10787,97,0.1541,0.953,0.2653,0.953,0.8899,0.9209
2,Artificial_minority-share_4_minority-sharesudden_aobhs_uob.csv,19708,72444,7496,352,0.7245,0.9825,0.834,0.9825,0.9062,0.9436
2,Artificial_shapeshift_1_shapeshiftincremental_aobhs_uob.csv,9162,72620,17501,717,0.3436,0.9274,0.5015,0.9274,0.8058,0.8645
2,Artificial_shapeshift_1_shapeshiftperiodic_aobhs_uob.csv,9356,73802,16334,508,0.3642,0.9485,0.5263,0.9485,0.8188,0.8813
2,Artificial_shapeshift_1_shapeshiftsudden_aobhs_uob.csv,9099,71577,18557,767,0.329,0.9223,0.485,0.9223,0.7941,0.8558
2,Artificial_shapeshift_2_shapeshiftincremental_aobhs_uob.csv,19417,61814,18240,529,0.5156,0.9735,0.6742,0.9735,0.7722,0.867
2,Artificial_shapeshift_2_shapeshiftperiodic_aobhs_uob.csv,19458,60581,19602,359,0.4982,0.9819,0.661,0.9819,0.7555,0.8613
2,Artificial_shapeshift_2_shapeshiftsudden_aobhs_uob.csv,19501,61362,18662,475,0.511,0.9762,0.6708,0.9762,0.7668,0.8652
2,Artificial_shapeshift_3_shapeshiftincremental_aobhs_uob.csv,29185,52772,17515,528,0.6249,0.9822,0.7639,0.9822,0.7508,0.8588
2,Artificial_shapeshift_3_shapeshiftperiodic_aobhs_uob.csv,29576,52384,17708,332,0.6255,0.9889,0.7663,0.9889,0.7474,0.8597
2,Artificial_shapeshift_3_shapeshiftsudden_aobhs_uob.csv,29221,52625,17632,522,0.6237,0.9824,0.763,0.9824,0.749,0.8578
2,Artificial_shapeshift_4_shapeshiftincremental_aobhs_uob.csv,39412,44899,15083,606,0.7232,0.9849,0.834,0.9849,0.7485,0.8586
2,Artificial_shapeshift_4_shapeshiftperiodic_aobhs_uob.csv,39588,44475,15537,400,0.7181,0.99,0.8324,0.99,0.7411,0.8566
2,Artificial_shapeshift_4_shapeshiftsudden_aobhs_uob.csv,39443,44731,15251,575,0.7212,0.9856,0.8329,0.9856,0.7457,0.8573
2,Artificial_splitting-clusters_1_splitting-clustersincremental_aobhs_uob.csv,9247,77728,12397,628,0.4272,0.9364,0.5868,0.9364,0.8624,0.8987
2,Artificial_splitting-clusters_1_splitting-clustersperiodic_aobhs_uob.csv,9402,81925,8150,523,0.5357,0.9473,0.6844,0.9473,0.9095,0.9282
2,Artificial_splitting-clusters_1_splitting-clusterssudden_aobhs_uob.csv,9294,76986,13133,587,0.4144,0.9406,0.5753,0.9406,0.8543,0.8964
2,Artificial_splitting-clusters_2_splitting-clustersincremental_aobhs_uob.csv,19376,67326,12660,638,0.6048,0.9681,0.7445,0.9681,0.8417,0.9027
2,Artificial_splitting-clusters_2_splitting-clustersperiodic_aobhs_uob.csv,19485,71372,8618,525,0.6933,0.9738,0.81,0.9738,0.8923,0.9321
2,Artificial_splitting-clusters_2_splitting-clusterssudden_aobhs_uob.csv,19507,66101,13925,467,0.5835,0.9766,0.7305,0.9766,0.826,0.8982
2,Artificial_splitting-clusters_3_splitting-clustersincremental_aobhs_uob.csv,29391,57709,12289,611,0.7052,0.9796,0.82,0.9796,0.8244,0.8987
2,Artificial_splitting-clusters_3_splitting-clustersperiodic_aobhs_uob.csv,29462,61911,8175,452,0.7828,0.9849,0.8723,0.9849,0.8834,0.9327
2,Artificial_splitting-clusters_3_splitting-clusterssudden_aobhs_uob.csv,29476,57097,12909,518,0.6954,0.9827,0.8145,0.9827,0.8156,0.8953
2,Artificial_splitting-clusters_4_splitting-clustersincremental_aobhs_uob.csv,39240,49474,10544,742,0.7882,0.9814,0.8743,0.9814,0.8243,0.8995
2,Artificial_splitting-clusters_4_splitting-clustersperiodic_aobhs_uob.csv,39322,53074,6940,664,0.85,0.9834,0.9118,0.9834,0.8844,0.9326
2,Artificial_splitting-clusters_4_splitting-clusterssudden_aobhs_uob.csv,39435,49128,10886,551,0.7837,0.9862,0.8734,0.9862,0.8186,0.8985
2,Real_amazon_aobhs_uob.csv,678,3123,3756,443,0.1529,0.6048,0.2441,0.6048,0.454,0.524
2,Real_Elec_aobhs_uob.csv,16374,23066,3009,2863,0.8448,0.8512,0.848,0.8512,0.8846,0.8677
2,Real_kaggle_aobhs_uob.csv,407,283450,865,85,0.32,0.8272,0.4615,0.8272,0.997,0.9081
2,Real_pakdd_aobhs_uob.csv,6129,21513,18611,3744,0.2477,0.6208,0.3541,0.6208,0.5362,0.5769
2,Real_tripadvisor_aobhs_uob.csv,4016,12296,2797,1382,0.5895,0.744,0.6578,0.744,0.8147,0.7785
2,Real_twitter_aobhs_uob.csv,757,5823,1839,671,0.2916,0.5301,0.3762,0.5301,0.76,0.6347
3,Artificial_appearing-clusters_1_appearing-clustersincremental_aobhs_uob.csv,9458,77883,12282,377,0.4351,0.9617,0.5991,0.9617,0.8638,0.9114
3,Artificial_appearing-clusters_1_appearing-clustersperiodic_aobhs_uob.csv,9855,83550,6540,55,0.6011,0.9945,0.7493,0.9945,0.9274,0.9603
3,Artificial_appearing-clusters_1_appearing-clusterssudden_aobhs_uob.csv,9435,78033,12141,391,0.4373,0.9602,0.6009,0.9602,0.8654,0.9116
3,Artificial_appearing-clusters_2_appearing-clustersincremental_aobhs_uob.csv,19764,67995,12016,225,0.6219,0.9887,0.7635,0.9887,0.8498,0.9167
3,Artificial_appearing-clusters_2_appearing-clustersperiodic_aobhs_uob.csv,20086,73484,6413,17,0.758,0.9992,0.862,0.9992,0.9197,0.9586
3,Artificial_appearing-clusters_2_appearing-clusterssudden_aobhs_uob.csv,19637,67040,12991,332,0.6018,0.9834,0.7467,0.9834,0.8377,0.9076
3,Artificial_appearing-clusters_3_appearing-clustersincremental_aobhs_uob.csv,29740,58536,11455,269,0.7219,0.991,0.8353,0.991,0.8363,0.9104
3,Artificial_appearing-clusters_3_appearing-clustersperiodic_aobhs_uob.csv,30096,64135,5744,25,0.8397,0.9992,0.9125,0.9992,0.9178,0.9576
3,Artificial_appearing-clusters_3_appearing-clusterssudden_aobhs_uob.csv,29761,58415,11539,285,0.7206,0.9905,0.8343,0.9905,0.835,0.9095
3,Artificial_appearing-clusters_4_appearing-clustersincremental_aobhs_uob.csv,39610,50113,9906,371,0.7999,0.9907,0.8852,0.9907,0.835,0.9095
3,Artificial_appearing-clusters_4_appearing-clustersperiodic_aobhs_uob.csv,39948,55287,4746,19,0.8938,0.9995,0.9437,0.9995,0.9209,0.9594
3,Artificial_appearing-clusters_4_appearing-clusterssudden_aobhs_uob.csv,39572,50116,9930,382,0.7994,0.9904,0.8847,0.9904,0.8346,0.9092
3,Artificial_appearing-minority_1_appearing-minorityincremental_aobhs_uob.csv,4539,85348,9782,331,0.3169,0.932,0.473,0.932,0.8972,0.9144
3,Artificial_appearing-minority_1_appearing-minorityperiodic_aobhs_uob.csv,409,88588,10912,91,0.0361,0.818,0.0692,0.818,0.8903,0.8534
3,Artificial_appearing-minority_1_appearing-minoritysudden_aobhs_uob.csv,4586,85814,9284,316,0.3306,0.9355,0.4886,0.9355,0.9024,0.9188
3,Artificial_appearing-minority_2_appearing-minorityincremental_aobhs_uob.csv,9524,82599,7536,341,0.5583,0.9654,0.7074,0.9654,0.9164,0.9406
3,Artificial_appearing-minority_2_appearing-minorityperiodic_aobhs_uob.csv,957,89092,9837,114,0.0887,0.8936,0.1613,0.8936,0.9006,0.8971
3,Artificial_appearing-minority_2_appearing-minoritysudden_aobhs_uob.csv,9623,79936,10133,308,0.4871,0.969,0.6483,0.969,0.8875,0.9273
3,Artificial_appearing-minority_3_appearing-minorityincremental_aobhs_uob.csv,14656,77566,7416,362,0.664,0.9759,0.7903,0.9759,0.9127,0.9438
3,Artificial_appearing-minority_3_appearing-minorityperiodic_aobhs_uob.csv,1325,92095,6433,147,0.1708,0.9001,0.2871,0.9001,0.9347,0.9173
3,Artificial_appearing-minority_3_appearing-minoritysudden_aobhs_uob.csv,14762,75654,9297,287,0.6136,0.9809,0.7549,0.9809,0.8906,0.9347
3,Artificial_appearing-minority_4_appearing-minorityincremental_aobhs_uob.csv,19585,73488,6547,380,0.7495,0.981,0.8497,0.981,0.9182,0.9491
3,Artificial_appearing-minority_4_appearing-minorityperiodic_aobhs_uob.csv,1872,88133,9870,125,0.1594,0.9374,0.2725,0.9374,0.8993,0.9181
