File Name,TP,TN,FP,FN,Precision,Recall,F1,Sensitivity,Specificity,Gmean,AUC,Runtime
Artificial_splitting-clusters_3_splitting-clustersincremental_ARF.csv,27290,62854,7144,2712,0.7925,0.9096,0.847,0.9096,0.8979,0.9038,0.9643881946676093,16.21875
Artificial_splitting-clusters_3_splitting-clustersincremental_CALMID.csv,28148,62020,7978,1854,0.7792,0.9382,0.8513,0.9382,0.886,0.9117,0.9595316589549573,8.640625
Artificial_splitting-clusters_3_splitting-clustersincremental_CSMOTE.csv,27460,56333,13665,2542,0.6677,0.9153,0.7721,0.9153,0.8048,0.8582,0.9219418808749036,487.296875
Artificial_splitting-clusters_3_splitting-clustersincremental_EFDT.csv,22174,63313,6685,7828,0.7684,0.7391,0.7534,0.7391,0.9045,0.8176,0.9376903907235732,2.859375
Artificial_splitting-clusters_3_splitting-clustersincremental_MICFOAL.csv,26932,61342,8656,3070,0.7568,0.8977,0.8212,0.8977,0.8763,0.8869,0.9413788187904819,3.21875
Artificial_splitting-clusters_3_splitting-clustersincremental_OOB.csv,29328,59814,10184,674,0.7423,0.9775,0.8438,0.9775,0.8545,0.914,0.9579631546568953,6.609375
Artificial_splitting-clusters_3_splitting-clustersincremental_ROSE.csv,28519,53424,16574,1483,0.6324,0.9506,0.7595,0.9506,0.7632,0.8518,0.9073285789728555,13.0
Artificial_splitting-clusters_3_splitting-clustersincremental_SGBT.csv,23597,64819,5179,6405,0.82,0.7865,0.8029,0.7865,0.926,0.8534,0.9578191037157043,74.9375
Artificial_splitting-clusters_3_splitting-clustersincremental_UOB.csv,29385,58744,11254,617,0.7231,0.9794,0.832,0.9794,0.8392,0.9066,0.9521027950403848,5.265625
Artificial_splitting-clusters_3_splitting-clustersperiodic_ARF-Re.csv,29466,63461,6625,448,0.8164,0.985,0.8928,0.985,0.9055,0.9444,0.9773296675650691,11.21875
Artificial_splitting-clusters_3_splitting-clustersperiodic_ARF.csv,28199,64570,5516,1715,0.8364,0.9427,0.8864,0.9427,0.9213,0.9319,0.9762413259247751,15.125
Artificial_splitting-clusters_3_splitting-clustersperiodic_CALMID.csv,28637,64126,5960,1277,0.8277,0.9573,0.8878,0.9573,0.915,0.9359,0.9740187430088446,7.4375
Artificial_splitting-clusters_3_splitting-clustersperiodic_CSMOTE.csv,29080,61320,8766,834,0.7684,0.9721,0.8583,0.9721,0.8749,0.9222,0.956786406013784,428.765625
Artificial_splitting-clusters_3_splitting-clustersperiodic_EFDT.csv,27794,64138,5948,2120,0.8237,0.9291,0.8733,0.9291,0.9151,0.9221,0.9655736889871999,2.921875
Artificial_splitting-clusters_3_splitting-clustersperiodic_MICFOAL.csv,28298,63283,6803,1616,0.8062,0.946,0.8705,0.946,0.9029,0.9242,0.9610635596052995,3.015625
Artificial_splitting-clusters_3_splitting-clustersperiodic_OOB.csv,29375,62459,7627,539,0.7939,0.982,0.878,0.982,0.8912,0.9355,0.9731704008319746,5.640625
Artificial_splitting-clusters_3_splitting-clustersperiodic_ROSE.csv,28639,56520,13566,1275,0.6786,0.9574,0.7942,0.9574,0.8064,0.8787,0.9371776573844555,9.5625
Artificial_splitting-clusters_3_splitting-clustersperiodic_SGBT.csv,26345,65538,4548,3569,0.8528,0.8807,0.8665,0.8807,0.9351,0.9075,0.9699485615673109,72.265625
Artificial_splitting-clusters_3_splitting-clustersperiodic_UOB.csv,29393,61740,8346,521,0.7788,0.9826,0.8689,0.9826,0.8809,0.9304,0.9697290619472575,5.53125
Artificial_splitting-clusters_3_splitting-clusterssudden_ARF-Re.csv,29701,60871,9135,293,0.7648,0.9902,0.863,0.9902,0.8695,0.9279,0.9659936701221912,11.796875
Artificial_splitting-clusters_3_splitting-clusterssudden_ARF.csv,27693,62671,7335,2301,0.7906,0.9233,0.8518,0.9233,0.8952,0.9091,0.9647349371978025,15.875
Artificial_splitting-clusters_3_splitting-clusterssudden_CALMID.csv,28655,61828,8178,1339,0.778,0.9554,0.8576,0.9554,0.8832,0.9186,0.9625169396267239,8.28125
Artificial_splitting-clusters_3_splitting-clusterssudden_CSMOTE.csv,27341,55687,14319,2653,0.6563,0.9115,0.7631,0.9115,0.7955,0.8515,0.9209170141601957,469.78125
